month,year,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,parent_metro_region,parent_metro_region_metro_code
August,2014,"Lockhart, TX",Lockhart,Texas,TX,Multi-Family (2-4 Unit),4,120000.0,135000.0,3.0,3.0,4.0,5.0,1.7,64.0,0.9531313131313132,0.0,,"Austin, TX",12420.0
July,2014,"Cypress Gardens, FL",Cypress Gardens,Florida,FL,All Residential,-1,132000.0,129900.0,15.0,23.0,27.0,81.0,5.4,70.0,0.9520441127731534,0.0666666666666666,0.074074074074074,"Lakeland, FL",29460.0
April,2021,"Pickerington, OH",Pickerington,Ohio,OH,All Residential,-1,327500.0,309900.0,50.0,57.0,59.0,59.0,1.2,36.0,1.0382257966579658,0.62,0.0338983050847457,"Columbus, OH",18140.0
April,2016,"Sunriver, OR",Sunriver,Oregon,OR,Single Family Residential,6,380000.0,365000.0,13.0,27.0,23.0,64.0,4.9,44.0,0.969399088397484,0.1538461538461538,0.140625,"Bend, OR",13460.0
August,2020,"Fruit Heights, UT",Fruit Heights,Utah,UT,Single Family Residential,6,637500.0,650000.0,4.0,7.0,10.0,9.0,2.3,14.0,0.9830589778816624,0.0,0.6666666666666666,"Ogden, UT",36260.0
November,2024,"Seaside, OR",Seaside,Oregon,OR,Condo/Co-op,3,610000.0,,1.0,2.0,,12.0,12.0,7.0,1.018363939899833,1.0,,"Astoria, OR",11820.0
June,2024,"Madison Center, CT",Madison Center,Connecticut,CT,All Residential,-1,1447500.0,995000.0,4.0,8.0,5.0,15.0,3.8,35.0,1.0349687700927712,0.5,0.1333333333333333,"New Haven, CT",35300.0
June,2023,"Pontoon Beach, IL",Pontoon Beach,Illinois,IL,Single Family Residential,6,190000.0,145950.0,7.0,,3.0,8.0,1.1,35.0,1.0006501750534686,0.5714285714285714,0.25,"St. Louis, MO",41180.0
April,2022,"Orange City, FL",Orange City,Florida,FL,Condo/Co-op,3,165000.0,277500.0,1.0,2.0,2.0,2.0,2.0,7.0,0.9763313609467456,0.0,0.5,"Deltona, FL",19660.0
September,2014,"Bronson, FL",Bronson,Florida,FL,Single Family Residential,6,66500.0,,1.0,1.0,,9.0,9.0,295.0,0.8998646820027063,0.0,,"Gainesville, FL",23540.0
March,2014,"Hampton, VA",Hampton,Virginia,VA,Single Family Residential,6,135500.0,149900.0,86.0,91.0,167.0,642.0,7.5,130.0,0.9670875809060288,0.1395348837209302,0.1137071651090342,"Virginia Beach, VA",47260.0
April,2019,"West Elmira, NY",West Elmira,New York,NY,Single Family Residential,6,122000.0,126900.0,7.0,7.0,17.0,55.0,7.9,169.0,0.9500255052529734,0.1428571428571428,,"Elmira, NY",21300.0
December,2017,"Paoli, PA",Paoli,Pennsylvania,PA,Single Family Residential,6,375000.0,252000.0,9.0,8.0,1.0,8.0,0.9,58.0,0.9498335758484348,0.0,0.25,"Montgomery County, PA",33874.0
November,2019,"Fairview, NC",Fairview,North Carolina,NC,Single Family Residential,6,315000.0,,3.0,,,10.0,3.3,48.0,1.0047219645953973,0.3333333333333333,0.1,"Charlotte, NC",16740.0
July,2016,"Turin, GA",Turin,Georgia,GA,All Residential,-1,273000.0,411150.0,1.0,1.0,1.0,1.0,1.0,56.0,0.9582309582309582,0.0,,"Atlanta, GA",12060.0
September,2023,"Clarkesville, GA",Clarkesville,Georgia,GA,Single Family Residential,6,289500.0,324900.0,4.0,4.0,6.0,20.0,5.0,17.0,0.9839574839674352,0.25,0.3499999999999999,"Cornelia, GA",18460.0
March,2013,"Prairie Creek, AR",Prairie Creek,Arkansas,AR,Condo/Co-op,3,190000.0,,1.0,1.0,,,,382.0,0.955253896430367,0.0,,"Fayetteville, AR",22220.0
November,2013,"Inwood, FL",Inwood,Florida,FL,Single Family Residential,6,40450.0,26250.0,2.0,2.0,6.0,29.0,14.5,164.0,0.9855654647168178,0.5,,"Lakeland, FL",29460.0
October,2022,"Bal Harbour, FL",Bal Harbour,Florida,FL,Condo/Co-op,3,2175000.0,2487500.0,7.0,9.0,25.0,96.0,13.7,109.0,0.9267531748442456,0.0,0.1145833333333333,"Miami, FL",33124.0
January,2024,"Blaine-Birch Bay, WA",Blaine-Birch Bay,Washington,WA,Single Family Residential,6,556400.0,789500.0,18.0,20.0,23.0,46.0,2.6,70.0,0.9934147178820384,0.2777777777777777,0.108695652173913,"Bellingham, WA",13380.0
December,2013,"Caddo Mills, TX",Caddo Mills,Texas,TX,All Residential,-1,231500.0,39000.0,4.0,6.0,1.0,16.0,4.0,102.0,0.9795214092734236,0.5,0.3125,"Dallas, TX",19124.0
March,2017,"Goodfield, IL",Goodfield,Illinois,IL,Single Family Residential,6,31500.0,,1.0,1.0,,6.0,6.0,189.0,0.9292035398230089,0.0,,"Peoria, IL",37900.0
October,2019,"Roseland, FL",Roseland,Florida,FL,Single Family Residential,6,515000.0,266950.0,1.0,1.0,3.0,17.0,17.0,42.0,0.9735349716446124,0.0,0.2941176470588235,"Sebastian, FL",42680.0
March,2023,"San Antonio, TX",San Antonio,Texas,TX,All Residential,-1,271975.0,285000.0,1134.0,1600.0,1515.0,3213.0,2.8,48.0,0.9754757268144963,0.2072310405643738,0.3352007469654528,"San Antonio, TX",41700.0
November,2017,"Mount Clemens, MI",Mount Clemens,Michigan,MI,All Residential,-1,111750.0,81900.0,18.0,23.0,21.0,56.0,3.1,31.0,0.9492035534609686,0.1111111111111111,0.4285714285714285,"Warren, MI",47664.0
July,2015,"Kenly, NC",Kenly,North Carolina,NC,Single Family Residential,6,82500.0,79500.0,1.0,1.0,1.0,10.0,10.0,49.0,0.9493670886075948,0.0,0.1,"Raleigh, NC",39580.0
April,2024,"Genesee, CO",Genesee,Colorado,CO,Single Family Residential,6,1131750.0,1169500.0,4.0,6.0,7.0,8.0,2.0,24.0,0.9637795246379836,0.0,0.625,"Denver, CO",19740.0
August,2023,"West Chester, PA",West Chester,Pennsylvania,PA,All Residential,-1,625000.0,499000.0,15.0,15.0,23.0,19.0,1.3,22.0,1.0307955691346224,0.6666666666666666,0.3157894736842105,"Montgomery County, PA",33874.0
June,2017,"Bridgeton, MO",Bridgeton,Missouri,MO,All Residential,-1,165000.0,178250.0,13.0,,18.0,39.0,3.0,42.0,0.9578651366222836,0.2307692307692307,0.282051282051282,"St. Louis, MO",41180.0
October,2015,"O'Fallon, IL",O'Fallon,Illinois,IL,Condo/Co-op,3,210000.0,195500.0,3.0,,2.0,11.0,3.7,251.0,0.9508525114053596,0.0,,"St. Louis, MO",41180.0
April,2024,"Dinuba, CA",Dinuba,California,CA,Single Family Residential,6,298500.0,398150.0,4.0,7.0,7.0,5.0,1.3,24.0,0.9339588104895206,0.25,0.2,"Visalia, CA",47300.0
June,2022,"Monroe, OH",Monroe,Ohio,OH,Multi-Family (2-4 Unit),4,165000.0,,1.0,,,,,21.0,1.065203357004519,1.0,,"Cincinnati, OH",17140.0
November,2016,"Tybee Island, GA",Tybee Island,Georgia,GA,Condo/Co-op,3,457500.0,435000.0,4.0,4.0,2.0,33.0,8.3,473.0,0.9404676409900982,0.0,,"Savannah, GA",42340.0
February,2025,"Honeoye Falls, NY",Honeoye Falls,New York,NY,All Residential,-1,175000.0,560000.0,3.0,2.0,1.0,6.0,2.0,8.0,1.1335466560375824,1.0,,"Rochester, NY",40380.0
May,2022,"Fitchburg, WI",Fitchburg,Wisconsin,WI,Townhouse,13,310900.0,429750.0,8.0,8.0,5.0,6.0,0.8,29.0,1.0489950848402394,0.625,0.3333333333333333,"Madison, WI",31540.0
September,2017,"Gulfport, MS",Gulfport,Mississippi,MS,Townhouse,13,61500.0,118750.0,3.0,3.0,4.0,7.0,2.3,84.0,0.9837134009009008,0.3333333333333333,,"Gulfport, MS",25060.0
December,2023,"Ottawa, IL",Ottawa,Illinois,IL,All Residential,-1,215000.0,145250.0,13.0,14.0,10.0,44.0,3.4,62.0,0.9400106980468385,0.3076923076923077,0.2272727272727272,"Ottawa, IL",36837.0
September,2012,"Perris, CA",Perris,California,CA,Single Family Residential,6,145000.0,145000.0,59.0,94.0,58.0,66.0,1.1,21.0,1.024677244156318,0.4406779661016949,0.1969696969696969,"Riverside, CA",40140.0
September,2017,"Cockeysville, MD",Cockeysville,Maryland,MD,Townhouse,13,278000.0,314900.0,7.0,6.0,10.0,14.0,2.0,66.0,0.9734050047570108,0.1428571428571428,0.5,"Baltimore, MD",12580.0
September,2012,"Port Byron, IL",Port Byron,Illinois,IL,Single Family Residential,6,185000.0,235000.0,1.0,1.0,5.0,18.0,18.0,1673.0,0.9788359788359788,0.0,,"Davenport, IA",19340.0
November,2018,"La Selva Beach, CA",La Selva Beach,California,CA,Townhouse,13,1050000.0,,1.0,,,,,81.0,0.9130434782608696,0.0,,"Santa Cruz, CA",42100.0
January,2020,"Festus, MO",Festus,Missouri,MO,Single Family Residential,6,125000.0,165000.0,11.0,,13.0,37.0,3.4,60.0,1.003254276442756,0.3636363636363636,0.2162162162162162,"St. Louis, MO",41180.0
July,2014,"Kaneville, IL",Kaneville,Illinois,IL,Single Family Residential,6,200000.0,79900.0,1.0,,1.0,1.0,1.0,152.0,1.0005002501250626,1.0,,"Elgin, IL",20994.0
May,2015,"South Holland, IL",South Holland,Illinois,IL,All Residential,-1,112000.0,139900.0,29.0,52.0,41.0,120.0,4.1,119.0,0.976670376520358,0.1724137931034482,0.2166666666666666,"Chicago, IL",16984.0
June,2015,"Seabrook Island, SC",Seabrook Island,South Carolina,SC,Condo/Co-op,3,124000.0,412000.0,1.0,9.0,8.0,52.0,52.0,1953.0,0.9219330855018588,0.0,0.0961538461538461,"Charleston, SC",16700.0
February,2024,"Caldwell, NJ",Caldwell,New Jersey,NJ,All Residential,-1,560000.0,589000.0,5.0,7.0,7.0,6.0,1.2,68.0,0.9972970238795617,0.2,,"Newark, NJ",35084.0
August,2019,"Oakhurst, CA",Oakhurst,California,CA,Single Family Residential,6,278500.0,327500.0,13.0,18.0,14.0,45.0,3.5,87.0,0.9708115874874924,0.0769230769230769,0.4666666666666666,"Madera, CA",31460.0
October,2022,"Poultney, VT",Poultney,Vermont,VT,All Residential,-1,153750.0,,2.0,1.0,,5.0,2.5,109.0,0.9484126984126984,0.0,,"Rutland, VT",40860.0
July,2020,"Stamping Ground, KY",Stamping Ground,Kentucky,KY,All Residential,-1,146000.0,184625.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9548724656638324,0.0,,"Lexington, KY",30460.0
November,2017,"White Bluff, TN",White Bluff,Tennessee,TN,Single Family Residential,6,178200.0,229900.0,4.0,6.0,5.0,23.0,5.8,92.0,0.9933318726446396,0.25,0.217391304347826,"Nashville, TN",34980.0
August,2020,"River Grove, IL",River Grove,Illinois,IL,All Residential,-1,215000.0,234900.0,13.0,9.0,9.0,19.0,1.5,26.0,0.9981255195267938,0.3846153846153846,0.2105263157894736,"Chicago, IL",16984.0
January,2019,"Tamiami, FL",Tamiami,Florida,FL,Single Family Residential,6,350000.0,422500.0,15.0,23.0,36.0,93.0,6.2,64.0,1.0266760689416126,0.2666666666666666,0.1612903225806451,"Miami, FL",33124.0
March,2012,"Oberlin, OH",Oberlin,Ohio,OH,Single Family Residential,6,145750.0,110000.0,4.0,4.0,5.0,24.0,6.0,119.0,0.992033020259638,0.25,,"Cleveland, OH",17460.0
June,2014,"Benson, AZ",Benson,Arizona,AZ,Single Family Residential,6,154640.0,140000.0,3.0,3.0,9.0,28.0,9.3,119.0,0.9335778464102163,0.0,,"Sierra Vista, AZ",43420.0
October,2015,"Verona Walk, FL",Verona Walk,Florida,FL,All Residential,-1,325000.0,354450.0,10.0,9.0,12.0,38.0,3.8,159.0,0.9564019237418052,0.0,0.4210526315789473,"Naples, FL",34940.0
August,2024,"Plymouth Meeting, PA",Plymouth Meeting,Pennsylvania,PA,Single Family Residential,6,577500.0,530000.0,6.0,3.0,5.0,8.0,1.3,26.0,1.021982217458115,0.6666666666666666,0.125,"Montgomery County, PA",33874.0
October,2015,"Junction City, IL",Junction City,Illinois,IL,All Residential,-1,12000.0,,1.0,1.0,,2.0,2.0,72.0,0.6030150753768843,0.0,,"Centralia, IL",16460.0
November,2020,"Hypoluxo, FL",Hypoluxo,Florida,FL,Condo/Co-op,3,205000.0,242450.0,11.0,12.0,10.0,39.0,3.5,53.0,0.9810639947628768,0.2727272727272727,0.2564102564102563,"West Palm Beach, FL",48424.0
April,2021,"St. Bernard, OH",St. Bernard,Ohio,OH,Single Family Residential,6,198500.0,183950.0,5.0,5.0,6.0,7.0,1.4,44.0,0.9935121225523704,0.2,0.1428571428571428,"Cincinnati, OH",17140.0
January,2016,"Palatka, FL",Palatka,Florida,FL,All Residential,-1,48900.0,54900.0,6.0,7.0,11.0,64.0,10.7,46.0,0.8773361464091128,0.1666666666666666,0.09375,"Palatka, FL",37260.0
January,2022,"Ocean City, FL",Ocean City,Florida,FL,Single Family Residential,6,342000.0,285000.0,7.0,6.0,5.0,7.0,1.0,23.0,0.9825281906547828,0.2857142857142857,0.5714285714285714,"Crestview, FL",18880.0
October,2023,"Sanford, FL",Sanford,Florida,FL,Single Family Residential,6,312500.0,299900.0,46.0,62.0,56.0,122.0,2.7,21.0,0.985275067406836,0.1521739130434782,0.4836065573770491,"Orlando, FL",36740.0
November,2014,"Vero Beach, FL",Vero Beach,Florida,FL,Condo/Co-op,3,115000.0,243440.0,3.0,2.0,3.0,23.0,7.7,202.0,0.7830913632123346,0.0,,"Sebastian, FL",42680.0
December,2018,"Tukwila, WA",Tukwila,Washington,WA,Townhouse,13,248000.0,378925.0,2.0,3.0,3.0,4.0,2.0,30.0,1.0052342275822463,0.5,,"Seattle, WA",42644.0
December,2019,"Sadorus, IL",Sadorus,Illinois,IL,All Residential,-1,117500.0,,1.0,,,1.0,1.0,72.0,0.9791666666666666,0.0,,"Champaign, IL",16580.0
October,2015,"Old Forge, PA",Old Forge,Pennsylvania,PA,Single Family Residential,6,144500.0,115000.0,4.0,4.0,4.0,36.0,9.0,77.0,0.9930167597765364,0.0,,"Scranton, PA",42540.0
September,2015,"Newburgh, NY",Newburgh,New York,NY,Multi-Family (2-4 Unit),4,85000.0,104900.0,8.0,12.0,7.0,59.0,7.4,87.0,1.0222463808468814,0.375,0.2881355932203389,"Poughkeepsie, NY",39100.0
July,2017,"Wilson-Conococheague, MD",Wilson-Conococheague,Maryland,MD,Single Family Residential,6,71859.0,179400.0,3.0,3.0,2.0,4.0,1.3,36.0,0.8218187121734302,0.0,,"Hagerstown, MD",25180.0
January,2016,"Commercial Point, OH",Commercial Point,Ohio,OH,All Residential,-1,232400.0,234999.0,2.0,3.0,3.0,9.0,4.5,136.0,1.0,0.0,0.3333333333333333,"Columbus, OH",18140.0
December,2018,"Lawrence Park, PA",Lawrence Park,Pennsylvania,PA,All Residential,-1,53000.0,59950.0,6.0,5.0,4.0,20.0,3.3,130.0,0.9277042821775142,0.1666666666666666,,"Erie, PA",21500.0
January,2023,"Lancaster, PA",Lancaster,Pennsylvania,PA,Multi-Family (2-4 Unit),4,304000.0,199900.0,5.0,5.0,10.0,11.0,2.2,7.0,1.023393752988352,0.5999999999999999,0.2727272727272727,"Lancaster, PA",29540.0
August,2021,"Maryville, IL",Maryville,Illinois,IL,Single Family Residential,6,321500.0,310000.0,12.0,,13.0,20.0,1.7,42.0,1.0170738470014031,0.3333333333333333,0.1499999999999999,"St. Louis, MO",41180.0
February,2014,"Chillicothe, OH",Chillicothe,Ohio,OH,Single Family Residential,6,28100.0,47750.0,1.0,1.0,3.0,19.0,19.0,125.0,1.124,1.0,,"Chillicothe, OH",17060.0
March,2016,"Ogdensburg, NJ",Ogdensburg,New Jersey,NJ,Single Family Residential,6,180000.0,233950.0,2.0,3.0,2.0,14.0,7.0,218.0,1.0954163330664533,1.0,0.3571428571428571,"Newark, NJ",35084.0
April,2024,"Ashville, OH",Ashville,Ohio,OH,All Residential,-1,285250.0,285500.0,4.0,5.0,11.0,15.0,3.8,43.0,0.991325701772652,0.25,0.1333333333333333,"Columbus, OH",18140.0
April,2016,"Richardson, TX",Richardson,Texas,TX,Single Family Residential,6,274500.0,279900.0,102.0,125.0,134.0,158.0,1.5,20.0,1.0007726530231975,0.4019607843137255,0.2594936708860759,"Dallas, TX",19124.0
November,2012,"Thornport, OH",Thornport,Ohio,OH,Single Family Residential,6,167600.0,265000.0,2.0,2.0,5.0,19.0,9.5,41.0,1.0055409260478383,0.5,,"Columbus, OH",18140.0
May,2021,"Westborough, MA",Westborough,Massachusetts,MA,Townhouse,13,600000.0,604900.0,1.0,1.0,2.0,1.0,1.0,53.0,0.9375,0.0,,"Worcester, MA",49340.0
June,2022,"Elizabethtown, PA",Elizabethtown,Pennsylvania,PA,Single Family Residential,6,280500.0,264950.0,10.0,13.0,9.0,5.0,0.5,5.0,1.034251544196927,0.5999999999999999,0.4,"Lancaster, PA",29540.0
August,2013,"Smithville, TX",Smithville,Texas,TX,All Residential,-1,120000.0,144900.0,7.0,5.0,8.0,29.0,4.1,29.0,0.9515012736578496,0.1428571428571428,0.1379310344827586,"Austin, TX",12420.0
September,2014,"Youngsville, NC",Youngsville,North Carolina,NC,Single Family Residential,6,243500.0,287450.0,4.0,5.0,4.0,31.0,7.8,159.0,0.97082076643757,0.0,0.1612903225806451,"Raleigh, NC",39580.0
August,2023,"West Winfield, NY",West Winfield,New York,NY,Single Family Residential,6,240000.0,299900.0,1.0,,1.0,1.0,1.0,52.0,1.0,0.0,,"Utica, NY",46540.0
February,2022,"Terryville, NY",Terryville,New York,NY,All Residential,-1,465000.0,526999.5,3.0,11.0,8.0,8.0,2.7,48.0,1.0389066620561598,1.0,0.125,"Nassau County, NY",35004.0
December,2017,"Laurel Lake, NJ",Laurel Lake,New Jersey,NJ,Single Family Residential,6,21625.0,50000.0,2.0,2.0,7.0,25.0,12.5,213.0,0.8048014331129838,0.0,0.2,"Vineland, NJ",47220.0
January,2017,"Larkfield-Wikiup, CA",Larkfield-Wikiup,California,CA,All Residential,-1,584250.0,525000.0,6.0,,3.0,8.0,1.3,34.0,0.9841621210795564,0.5,0.125,"Santa Rosa, CA",42220.0
June,2012,"Orchards, WA",Orchards,Washington,WA,Single Family Residential,6,154500.0,149900.0,27.0,27.0,25.0,68.0,2.5,68.0,0.9808265204433614,0.2592592592592592,0.1617647058823529,"Portland, OR",38900.0
July,2024,"Carroll, IA",Carroll,Iowa,IA,Single Family Residential,6,190000.0,244000.0,11.0,9.0,11.0,31.0,2.8,16.0,0.986152857093648,0.1818181818181818,0.2903225806451613,"Carroll, IA",16140.0
May,2018,"Clayton, MO",Clayton,Missouri,MO,Condo/Co-op,3,255500.0,399900.0,14.0,,16.0,37.0,2.6,25.0,0.9780427806782716,0.1428571428571428,0.2162162162162162,"St. Louis, MO",41180.0
February,2024,"Egg Harbor City, NJ",Egg Harbor City,New Jersey,NJ,All Residential,-1,340000.0,225000.0,3.0,3.0,7.0,18.0,6.0,88.0,0.9851851851851852,0.0,0.2222222222222222,"Atlantic City, NJ",12100.0
February,2014,"Scribner, NE",Scribner,Nebraska,NE,All Residential,-1,57375.0,49500.0,2.0,2.0,1.0,5.0,2.5,204.0,0.8698293890378912,0.0,,"Fremont, NE",23340.0
December,2012,"Floral Park, NY",Floral Park,New York,NY,Single Family Residential,6,435000.0,399000.0,7.0,7.0,2.0,19.0,2.7,114.0,0.9596401639521608,0.1428571428571428,0.1578947368421052,"Nassau County, NY",35004.0
July,2014,"Webb City, MO",Webb City,Missouri,MO,Single Family Residential,6,107000.0,98137.5,19.0,19.0,18.0,51.0,2.7,92.0,1.0013333333333334,0.0526315789473684,,"Joplin, MO",27900.0
October,2018,"Linden, NJ",Linden,New Jersey,NJ,All Residential,-1,280000.0,289900.0,44.0,50.0,55.0,152.0,3.5,44.0,0.9805659969608644,0.2954545454545454,0.1907894736842105,"Newark, NJ",35084.0
October,2019,"Pine Plains, NY",Pine Plains,New York,NY,All Residential,-1,213500.0,,4.0,3.0,,14.0,3.5,175.0,0.9322751690940544,0.0,,"Poughkeepsie, NY",39100.0
November,2020,"Portland, MI",Portland,Michigan,MI,Single Family Residential,6,221500.0,185000.0,4.0,4.0,1.0,9.0,2.3,33.0,0.988618324234036,0.25,0.2222222222222222,"Grand Rapids, MI",24340.0
October,2021,"St. Augustine Beach, FL",St. Augustine Beach,Florida,FL,All Residential,-1,422500.0,625000.0,30.0,20.0,17.0,47.0,1.6,56.0,0.9912341727982422,0.3333333333333333,0.2127659574468085,"Jacksonville, FL",27260.0
January,2017,"Danville, VA",Danville,Virginia,VA,All Residential,-1,70000.0,117900.0,25.0,25.0,28.0,133.0,5.3,141.0,0.8700881111415097,0.0,,"Danville, VA",19260.0
January,2020,"Exeter, CA",Exeter,California,CA,All Residential,-1,199000.0,253000.0,7.0,7.0,12.0,36.0,5.1,84.0,0.9977010783862652,0.4285714285714285,,"Visalia, CA",47300.0
July,2023,"Steely Hollow, OK",Steely Hollow,Oklahoma,OK,Single Family Residential,6,300000.0,,1.0,,,,,5.0,1.0036801605888257,1.0,,"Tahlequah, OK",45140.0
December,2013,"Adelphi, MD",Adelphi,Maryland,MD,Single Family Residential,6,236000.0,74000.0,1.0,2.0,5.0,13.0,13.0,6.0,1.0493552690084482,1.0,0.2307692307692307,"Washington, DC",47894.0
July,2017,"Five Points, OH",Five Points,Ohio,OH,All Residential,-1,305000.0,517500.0,5.0,5.0,6.0,13.0,2.6,29.0,0.9895965171666676,0.2,0.3076923076923077,"Cincinnati, OH",17140.0
September,2022,"Holly Hill, FL",Holly Hill,Florida,FL,All Residential,-1,235000.0,301000.0,13.0,24.0,26.0,64.0,4.9,49.0,0.940739253260303,0.0769230769230769,0.28125,"Deltona, FL",19660.0
February,2025,"Hoffman Estates, IL",Hoffman Estates,Illinois,IL,Condo/Co-op,3,165000.0,372200.0,5.0,9.0,13.0,14.0,2.8,41.0,1.0053143253650565,0.4,0.0714285714285714,"Chicago, IL",16984.0
January,2022,"White Oak, PA",White Oak,Pennsylvania,PA,All Residential,-1,155000.0,199900.0,5.0,7.0,5.0,21.0,4.2,56.0,0.9520379259860908,0.4,0.0952380952380952,"Pittsburgh, PA",38300.0
August,2023,"Rancho Cordova, CA",Rancho Cordova,California,CA,All Residential,-1,533397.0,527000.0,65.0,82.0,78.0,110.0,1.7,13.0,1.0149551524347356,0.5384615384615384,0.4181818181818181,"Sacramento, CA",40900.0
September,2023,"Rayne, LA",Rayne,Louisiana,LA,All Residential,-1,209566.0,117500.0,4.0,5.0,5.0,18.0,4.5,144.0,1.0001627542650688,0.25,0.2222222222222222,"Lafayette, LA",29180.0
September,2020,"Harrison, IL",Harrison,Illinois,IL,Single Family Residential,6,87500.0,,2.0,2.0,,2.0,1.0,1092.0,0.8403625747008164,0.0,,"Carbondale, IL",16060.0
July,2013,"Bellevue, ID",Bellevue,Idaho,ID,Single Family Residential,6,262250.0,229500.0,4.0,4.0,2.0,16.0,4.0,91.0,,0.0,,"Hailey, ID",25200.0
January,2018,"Poca, WV",Poca,West Virginia,WV,Single Family Residential,6,177500.0,104900.0,2.0,2.0,1.0,3.0,1.5,114.0,0.9783690615887068,0.0,,"Huntington, WV",26580.0
May,2019,"Cedar Grove, WI",Cedar Grove,Wisconsin,WI,All Residential,-1,152500.0,129950.0,4.0,5.0,4.0,8.0,2.0,47.0,0.9710535080727256,0.0,0.25,"Sheboygan, WI",43100.0
August,2023,"Plymouth, IN",Plymouth,Indiana,IN,All Residential,-1,255500.0,252450.0,10.0,13.0,12.0,16.0,1.6,16.0,0.978359082885151,0.2,0.375,"Plymouth, IN",38500.0
November,2023,"Lincoln, AL",Lincoln,Alabama,AL,All Residential,-1,255000.0,205445.0,15.0,18.0,20.0,78.0,5.2,99.0,0.9823501161464534,0.3333333333333333,0.0897435897435897,"Talladega, AL",45180.0
November,2015,"Crescent City, FL",Crescent City,Florida,FL,Single Family Residential,6,160075.0,92900.0,2.0,4.0,3.0,21.0,10.5,1787.0,1.0199850375149395,1.0,,"Palatka, FL",37260.0
December,2012,"Olney, MD",Olney,Maryland,MD,Condo/Co-op,3,158000.0,365875.0,1.0,1.0,1.0,8.0,8.0,75.0,1.0193548387096774,1.0,0.125,"Frederick, MD",23224.0
May,2021,"Plum Creek, VA",Plum Creek,Virginia,VA,Single Family Residential,6,174000.0,185450.0,1.0,1.0,2.0,2.0,2.0,5163.0,0.9948542024013722,0.0,,"Blacksburg, VA",13980.0
September,2014,"Aquinnah, MA",Aquinnah,Massachusetts,MA,All Residential,-1,587500.0,2195000.0,1.0,1.0,1.0,4.0,4.0,346.0,0.8453237410071942,0.0,,"Vineyard Haven, MA",47240.0
November,2024,"Clarksville, MI",Clarksville,Michigan,MI,Single Family Residential,6,275000.0,,1.0,,,,,22.0,0.9652509652509652,0.0,,"Grand Rapids, MI",24340.0
December,2013,"Green Cove Springs, FL",Green Cove Springs,Florida,FL,Single Family Residential,6,139900.0,184945.0,9.0,9.0,7.0,74.0,8.199999999999998,66.0,0.963103202382363,0.0,,"Jacksonville, FL",27260.0
December,2013,"Edgewood, PA",Edgewood,Pennsylvania,PA,All Residential,-1,188000.0,169900.0,7.0,7.0,3.0,,5.3,134.0,0.955131891321879,0.0,0.1621621621621621,"Pittsburgh, PA",38300.0
May,2024,"New Bedford, MA",New Bedford,Massachusetts,MA,Condo/Co-op,3,254000.0,422500.0,1.0,2.0,6.0,8.0,8.0,42.0,0.976960652332782,0.0,0.125,"Providence, RI",39300.0
November,2015,"Burlington, VT",Burlington,Vermont,VT,Condo/Co-op,3,227000.0,262500.0,5.0,4.0,4.0,24.0,4.8,13.0,0.9832671872202444,0.2,0.2916666666666666,"Burlington, VT",15540.0
September,2021,"Champion Heights, OH",Champion Heights,Ohio,OH,Condo/Co-op,3,248500.0,124900.0,4.0,2.0,1.0,4.0,1.0,27.0,1.0155107172480762,0.5,0.25,"Youngstown, OH",49660.0
September,2013,"Southern View, IL",Southern View,Illinois,IL,All Residential,-1,63950.0,72200.0,6.0,5.0,2.0,18.0,3.0,91.0,0.9880102196743648,0.1666666666666666,,"Springfield, IL",44100.0
